bin_lower,bin_upper,count,mean_confidence,accuracy
0.0,0.1,2296,0.09120167791843414,0.17073170731707318
0.1,0.2,12,0.11828291416168213,0.08333333333333333
0.2,0.30000000000000004,0,,
0.30000000000000004,0.4,0,,
0.4,0.5,0,,
0.5,0.6000000000000001,0,,
0.6000000000000001,0.7000000000000001,0,,
0.7000000000000001,0.8,0,,
0.8,0.9,0,,
0.9,1.0,0,,
