round,client_id,local_loss,sample_count,mean_note_utility,note_count,base_weight,utility_multiplier,final_weight
1,U001,2.5647600889205933,44,,0,0.005871363757672805,1.0,0.005871363757672805
1,U002,2.5539215803146362,50,,0,0.006672004270082733,1.0,0.006672004270082733
1,U003,2.5669910510381064,42,,0,0.005604483586869495,1.0,0.005604483586869495
1,U004,2.554204265276591,63,,0,0.008406725380304243,1.0,0.008406725380304243
1,U005,2.570242444674174,51,,0,0.0068054443554843875,1.0,0.0068054443554843875
1,U006,2.550283908843994,45,,0,0.00600480384307446,1.0,0.00600480384307446
1,U007,2.55842916170756,51,,0,0.0068054443554843875,1.0,0.0068054443554843875
1,U008,2.5662625630696616,47,,0,0.006271684013877769,1.0,0.006271684013877769
1,U009,2.559644897778829,50,,0,0.006672004270082733,1.0,0.006672004270082733
1,U010,2.5649712483088174,45,,0,0.00600480384307446,1.0,0.00600480384307446
1,U011,2.5720967451731362,49,,0,0.006538564184681078,1.0,0.006538564184681078
1,U012,2.57501490910848,52,,0,0.006938884440886042,1.0,0.006938884440886042
1,U013,2.562338868776957,53,,0,0.007072324526287697,1.0,0.007072324526287697
1,U014,2.580389618873596,47,,0,0.006271684013877769,1.0,0.006271684013877769
1,U015,2.564410845438639,33,,0,0.004403522818254604,1.0,0.004403522818254604
1,U016,2.562533736228943,61,,0,0.008139845209500934,1.0,0.008139845209500934
1,U017,2.5420612494150796,42,,0,0.005604483586869495,1.0,0.005604483586869495
1,U018,2.574030041694641,47,,0,0.006271684013877769,1.0,0.006271684013877769
1,U019,2.5656001567840576,45,,0,0.00600480384307446,1.0,0.00600480384307446
1,U020,2.5608222484588623,49,,0,0.006538564184681078,1.0,0.006538564184681078
1,U021,2.5541654030481973,43,,0,0.00573792367227115,1.0,0.00573792367227115
1,U022,2.5776940186818442,56,,0,0.007472644782492661,1.0,0.007472644782492661
1,U023,2.5748834212621055,52,,0,0.006938884440886042,1.0,0.006938884440886042
1,U024,2.5763272047042847,55,,0,0.007339204697091006,1.0,0.007339204697091006
1,U025,2.5586695671081543,48,,0,0.006405124099279423,1.0,0.006405124099279423
1,U026,2.568126598993937,54,,0,0.007205764611689352,1.0,0.007205764611689352
1,U027,2.5582000017166138,50,,0,0.006672004270082733,1.0,0.006672004270082733
1,U028,2.5756352742513022,58,,0,0.00773952495329597,1.0,0.00773952495329597
1,U029,2.5433953205744424,44,,0,0.005871363757672805,1.0,0.005871363757672805
1,U030,2.5727981328964233,51,,0,0.0068054443554843875,1.0,0.0068054443554843875
1,U031,2.571724057197571,48,,0,0.006405124099279423,1.0,0.006405124099279423
1,U032,2.570609450340271,47,,0,0.006271684013877769,1.0,0.006271684013877769
1,U033,2.5726064443588257,46,,0,0.006138243928476114,1.0,0.006138243928476114
1,U034,2.5618582169214883,42,,0,0.005604483586869495,1.0,0.005604483586869495
1,U035,2.578620711962382,48,,0,0.006405124099279423,1.0,0.006405124099279423
1,U036,2.55420192082723,70,,0,0.009340805978115827,1.0,0.009340805978115827
1,U037,2.562990387280782,49,,0,0.006538564184681078,1.0,0.006538564184681078
1,U038,2.5689969062805176,58,,0,0.00773952495329597,1.0,0.00773952495329597
1,U039,2.5797061920166016,48,,0,0.006405124099279423,1.0,0.006405124099279423
1,U040,2.5707271099090576,52,,0,0.006938884440886042,1.0,0.006938884440886042
1,U041,2.5641539891560874,52,,0,0.006938884440886042,1.0,0.006938884440886042
1,U042,2.5673327445983887,42,,0,0.005604483586869495,1.0,0.005604483586869495
1,U043,2.5696664651234946,30,,0,0.0040032025620496394,1.0,0.0040032025620496394
1,U044,2.5645525455474854,41,,0,0.005471043501467841,1.0,0.005471043501467841
1,U045,2.5589282512664795,58,,0,0.00773952495329597,1.0,0.00773952495329597
1,U046,2.5614134867986045,54,,0,0.007205764611689352,1.0,0.007205764611689352
1,U047,2.5569167137145996,53,,0,0.007072324526287697,1.0,0.007072324526287697
1,U048,2.566704034805298,53,,0,0.007072324526287697,1.0,0.007072324526287697
1,U049,2.5596960385640464,45,,0,0.00600480384307446,1.0,0.00600480384307446
1,U050,2.5636764764785767,48,,0,0.006405124099279423,1.0,0.006405124099279423
1,U051,2.5494571129480996,52,,0,0.006938884440886042,1.0,0.006938884440886042
1,U052,2.571078101793925,49,,0,0.006538564184681078,1.0,0.006538564184681078
1,U053,2.556863029797872,48,,0,0.006405124099279423,1.0,0.006405124099279423
1,U054,2.58069908618927,46,,0,0.006138243928476114,1.0,0.006138243928476114
1,U055,2.5716981887817383,50,,0,0.006672004270082733,1.0,0.006672004270082733
1,U056,2.564164916674296,59,,0,0.007872965038697624,1.0,0.007872965038697624
1,U057,2.576037565867106,44,,0,0.005871363757672805,1.0,0.005871363757672805
1,U058,2.5537258783976235,62,,0,0.008273285294902588,1.0,0.008273285294902588
1,U059,2.5721141497294107,58,,0,0.00773952495329597,1.0,0.00773952495329597
1,U060,2.571318507194519,59,,0,0.007872965038697624,1.0,0.007872965038697624
1,U061,2.5583946307500205,53,,0,0.007072324526287697,1.0,0.007072324526287697
1,U062,2.5657370885213218,48,,0,0.006405124099279423,1.0,0.006405124099279423
1,U063,2.5719144344329834,56,,0,0.007472644782492661,1.0,0.007472644782492661
1,U064,2.5647756656010947,53,,0,0.007072324526287697,1.0,0.007072324526287697
1,U065,2.591211994489034,43,,0,0.00573792367227115,1.0,0.00573792367227115
1,U066,2.577708601951599,58,,0,0.00773952495329597,1.0,0.00773952495329597
1,U067,2.556458075841268,44,,0,0.005871363757672805,1.0,0.005871363757672805
1,U068,2.5652623176574707,59,,0,0.007872965038697624,1.0,0.007872965038697624
1,U069,2.563101569811503,49,,0,0.006538564184681078,1.0,0.006538564184681078
1,U070,2.5737688541412354,42,,0,0.005604483586869495,1.0,0.005604483586869495
1,U071,2.5602633158365884,40,,0,0.0053376034160661865,1.0,0.0053376034160661865
1,U072,2.5614980856577554,60,,0,0.008006405124099279,1.0,0.008006405124099279
1,U073,2.557230273882548,47,,0,0.006271684013877769,1.0,0.006271684013877769
1,U074,2.576489289601644,52,,0,0.006938884440886042,1.0,0.006938884440886042
1,U075,2.5656367937723794,56,,0,0.007472644782492661,1.0,0.007472644782492661
1,U076,2.5671902894973755,50,,0,0.006672004270082733,1.0,0.006672004270082733
1,U077,2.559165358543396,49,,0,0.006538564184681078,1.0,0.006538564184681078
1,U078,2.5542807976404824,63,,0,0.008406725380304243,1.0,0.008406725380304243
1,U079,2.5587871074676514,57,,0,0.007606084867894315,1.0,0.007606084867894315
1,U080,2.56449826558431,49,,0,0.006538564184681078,1.0,0.006538564184681078
1,U081,2.564514915148417,41,,0,0.005471043501467841,1.0,0.005471043501467841
1,U082,2.572015126546224,38,,0,0.005070723245262877,1.0,0.005070723245262877
1,U083,2.570634921391805,47,,0,0.006271684013877769,1.0,0.006271684013877769
1,U084,2.5628992716471353,55,,0,0.007339204697091006,1.0,0.007339204697091006
1,U085,2.573046843210856,50,,0,0.006672004270082733,1.0,0.006672004270082733
1,U086,2.5563932259877524,51,,0,0.0068054443554843875,1.0,0.0068054443554843875
1,U087,2.542461315790812,46,,0,0.006138243928476114,1.0,0.006138243928476114
1,U088,2.557100296020508,58,,0,0.00773952495329597,1.0,0.00773952495329597
1,U089,2.549680153528849,39,,0,0.005204163330664532,1.0,0.005204163330664532
1,U090,2.5661648909250894,52,,0,0.006938884440886042,1.0,0.006938884440886042
1,U091,2.564119709862603,69,,0,0.009207365892714172,1.0,0.009207365892714172
1,U092,2.5760682821273804,53,,0,0.007072324526287697,1.0,0.007072324526287697
1,U093,2.5569409926732383,45,,0,0.00600480384307446,1.0,0.00600480384307446
1,U094,2.5701817671457925,64,,0,0.008540165465705898,1.0,0.008540165465705898
1,U095,2.579991181691488,55,,0,0.007339204697091006,1.0,0.007339204697091006
1,U096,2.5436661640803018,39,,0,0.005204163330664532,1.0,0.005204163330664532
1,U097,2.5699129899342856,50,,0,0.006672004270082733,1.0,0.006672004270082733
1,U098,2.5622864166895547,51,,0,0.0068054443554843875,1.0,0.0068054443554843875
1,U099,2.5548517306645713,49,,0,0.006538564184681078,1.0,0.006538564184681078
1,U100,2.5507057507832847,60,,0,0.008006405124099279,1.0,0.008006405124099279
1,U101,2.572118600209554,53,,0,0.007072324526287697,1.0,0.007072324526287697
1,U102,2.5621132850646973,45,,0,0.00600480384307446,1.0,0.00600480384307446
1,U103,2.561987280845642,37,,0,0.004937283159861222,1.0,0.004937283159861222
1,U104,2.568352699279785,54,,0,0.007205764611689352,1.0,0.007205764611689352
1,U105,2.570542891820272,46,,0,0.006138243928476114,1.0,0.006138243928476114
1,U106,2.571264068285624,50,,0,0.006672004270082733,1.0,0.006672004270082733
1,U107,2.551447590192159,46,,0,0.006138243928476114,1.0,0.006138243928476114
1,U108,2.57191793123881,57,,0,0.007606084867894315,1.0,0.007606084867894315
1,U109,2.5608047246932983,49,,0,0.006538564184681078,1.0,0.006538564184681078
1,U110,2.5607415040334067,61,,0,0.008139845209500934,1.0,0.008139845209500934
1,U111,2.5690638621648154,38,,0,0.005070723245262877,1.0,0.005070723245262877
1,U112,2.568881074587504,49,,0,0.006538564184681078,1.0,0.006538564184681078
1,U113,2.5610082546869912,47,,0,0.006271684013877769,1.0,0.006271684013877769
1,U114,2.5605093240737915,35,,0,0.004670402989057913,1.0,0.004670402989057913
1,U115,2.5534663597742715,55,,0,0.007339204697091006,1.0,0.007339204697091006
1,U116,2.54415233929952,57,,0,0.007606084867894315,1.0,0.007606084867894315
1,U117,2.5699433088302612,56,,0,0.007472644782492661,1.0,0.007472644782492661
1,U118,2.580620050430298,35,,0,0.004670402989057913,1.0,0.004670402989057913
1,U119,2.560823122660319,61,,0,0.008139845209500934,1.0,0.008139845209500934
1,U120,2.5678935845692954,39,,0,0.005204163330664532,1.0,0.005204163330664532
1,U121,2.55490779876709,49,,0,0.006538564184681078,1.0,0.006538564184681078
1,U122,2.5741800467173257,53,,0,0.007072324526287697,1.0,0.007072324526287697
1,U123,2.5589011112848916,44,,0,0.005871363757672805,1.0,0.005871363757672805
1,U124,2.5842415491739907,54,,0,0.007205764611689352,1.0,0.007205764611689352
1,U125,2.567574421564738,48,,0,0.006405124099279423,1.0,0.006405124099279423
1,U126,2.572599172592163,45,,0,0.00600480384307446,1.0,0.00600480384307446
1,U127,2.5730199019114175,41,,0,0.005471043501467841,1.0,0.005471043501467841
1,U128,2.5742976665496826,60,,0,0.008006405124099279,1.0,0.008006405124099279
1,U129,2.5542279481887817,51,,0,0.0068054443554843875,1.0,0.0068054443554843875
