bin_lower,bin_upper,count,mean_confidence,accuracy
0.0,0.1,2294,0.09138634211100384,0.17000871839581516
0.1,0.2,14,0.11575456123266901,0.14285714285714285
0.2,0.30000000000000004,0,,
0.30000000000000004,0.4,0,,
0.4,0.5,0,,
0.5,0.6000000000000001,0,,
0.6000000000000001,0.7000000000000001,0,,
0.7000000000000001,0.8,0,,
0.8,0.9,0,,
0.9,1.0,0,,
