round,client_id,sample_count,local_loss
1,U001,44,2.5591755310694375
1,U002,50,2.551894187927246
1,U003,42,2.552302440007528
1,U004,63,2.5785911083221436
1,U005,51,2.555128733317057
1,U006,45,2.567771593729655
1,U007,51,2.5707460244496665
1,U008,47,2.5613142251968384
1,U009,50,2.591456492741903
1,U010,45,2.5692597230275473
1,U011,49,2.5673129558563232
1,U012,52,2.5686702330907187
1,U013,53,2.58500341574351
1,U014,47,2.5735409259796143
1,U015,33,2.598061720530192
1,U016,61,2.5661107301712036
1,U017,42,2.5467812220255532
1,U018,47,2.5603069067001343
1,U019,45,2.5394966204961142
1,U020,49,2.563673734664917
1,U021,43,2.5577621857325235
1,U022,56,2.5687591234842935
1,U023,52,2.562058170636495
1,U024,55,2.5728414058685303
1,U025,48,2.5586113135019937
1,U026,54,2.559528668721517
1,U027,50,2.581882119178772
1,U028,58,2.548981865247091
1,U029,44,2.5854767163594565
1,U030,51,2.5526300271352134
1,U031,48,2.581597685813904
1,U032,47,2.5635105768839517
1,U033,46,2.5622060298919678
1,U034,42,2.563581109046936
1,U035,48,2.5722184578577676
1,U036,70,2.555457592010498
1,U037,49,2.5758210817972818
1,U038,58,2.5671536525090537
1,U039,48,2.561465620994568
1,U040,52,2.55596395333608
1,U041,52,2.5727744499842324
1,U042,42,2.5793615579605103
1,U043,30,2.590782324473063
1,U044,41,2.588502605756124
1,U045,58,2.5696781476338706
1,U046,54,2.560693621635437
1,U047,53,2.568813363711039
1,U048,53,2.548091173171997
1,U049,45,2.5731549660364785
1,U050,48,2.5555975834528604
1,U051,52,2.5706266164779663
1,U052,49,2.569353938102722
1,U053,48,2.5739710330963135
1,U054,46,2.551230271657308
1,U055,50,2.558187166849772
1,U056,59,2.566635568936666
1,U057,44,2.564707318941752
1,U058,62,2.573899984359741
1,U059,58,2.5645105441411338
1,U060,59,2.5767237742741904
1,U061,53,2.56424073378245
1,U062,48,2.5555467208226523
1,U063,56,2.5772481759389243
1,U064,53,2.577642877896627
1,U065,43,2.555655558904012
1,U066,58,2.55629293123881
1,U067,44,2.580925464630127
1,U068,59,2.576631546020508
1,U069,49,2.5714121659596763
1,U070,42,2.5534630616505942
1,U071,40,2.564270257949829
1,U072,60,2.5623342196146646
1,U073,47,2.55948269367218
1,U074,52,2.554335594177246
1,U075,56,2.564908822377523
1,U076,50,2.562660813331604
1,U077,49,2.56669819355011
1,U078,63,2.5612354278564453
1,U079,57,2.5612447261810303
1,U080,49,2.566062569618225
1,U081,41,2.5556418895721436
1,U082,38,2.54215141137441
1,U083,47,2.5660664637883506
1,U084,55,2.541134834289551
1,U085,50,2.553497632344564
1,U086,51,2.562954386075338
1,U087,46,2.5474926630655923
1,U088,58,2.5765300591786704
1,U089,39,2.561091144879659
1,U090,52,2.55893345673879
1,U091,69,2.5729229715135364
1,U092,53,2.5588166316350303
1,U093,45,2.559704621632894
1,U094,64,2.5789390802383423
1,U095,55,2.57569154103597
1,U096,39,2.545299768447876
1,U097,50,2.5605891148249307
1,U098,51,2.5678139130274453
1,U099,49,2.5705662171045938
1,U100,60,2.5690991083780923
1,U101,53,2.5710336764653525
1,U102,45,2.5626503229141235
1,U103,37,2.6017438570658364
1,U104,54,2.5648359457651773
1,U105,46,2.559729735056559
1,U106,50,2.5843496719996133
1,U107,46,2.575709660847982
1,U108,57,2.5675847927729287
1,U109,49,2.5564025243123374
1,U110,61,2.5754681825637817
1,U111,38,2.5828519264856973
1,U112,49,2.559410889943441
1,U113,47,2.5681848526000977
1,U114,35,2.552130142847697
1,U115,55,2.583235740661621
1,U116,57,2.57633900642395
1,U117,56,2.557161053021749
1,U118,35,2.562288244565328
1,U119,61,2.567269961039225
1,U120,39,2.5999977191289267
1,U121,49,2.569379448890686
1,U122,53,2.5663153727849326
1,U123,44,2.57323690255483
1,U124,54,2.553160786628723
1,U125,48,2.5620094935099282
1,U126,45,2.5707444747289023
1,U127,41,2.564722418785095
1,U128,60,2.5767205953598022
1,U129,51,2.5725451707839966
1,U130,56,2.5564247767130532
1,U131,62,2.5709338585535684
1,U132,48,2.5624111890792847
1,U133,36,2.5938724676767984
1,U134,55,2.577727993329366
1,U135,44,2.537839929262797
1,U136,50,2.578721801439921
1,U137,56,2.565324624379476
1,U138,53,2.5671326319376626
1,U139,52,2.557407339413961
1,U140,51,2.5219475825627646
1,U141,54,2.567211866378784
1,U142,47,2.5532103379567466
1,U143,45,2.572587807973226
1,U144,41,2.5612035195032754
1,U145,44,2.5871105194091797
1,U146,50,2.569988171259562
1,U147,50,2.5717493693033853
1,U148,54,2.5566365718841553
1,U149,55,2.5663438638051352
1,U150,48,2.5555880467096963
2,U001,44,2.5470528999964395
2,U002,50,2.5299998124440513
2,U003,42,2.535870671272278
2,U004,63,2.5526934067408242
2,U005,51,2.530111829439799
2,U006,45,2.548147201538086
2,U007,51,2.5466217199961343
2,U008,47,2.5426287253697715
2,U009,50,2.5656087001164756
2,U010,45,2.5508978366851807
2,U011,49,2.5535035530726113
2,U012,52,2.5421046018600464
2,U013,53,2.5610126654307046
2,U014,47,2.553460439046224
2,U015,33,2.5503140687942505
2,U016,61,2.5404535134633384
2,U017,42,2.5204771757125854
2,U018,47,2.5445965925852456
2,U019,45,2.5113990704218545
2,U020,49,2.5278600056966147
2,U021,43,2.5510533253351846
2,U022,56,2.543759306271871
2,U023,52,2.5405390659968057
2,U024,55,2.547305782636007
2,U025,48,2.5422467390696206
2,U026,54,2.524940808614095
2,U027,50,2.55906609694163
2,U028,58,2.5197352965672812
2,U029,44,2.5680572986602783
2,U030,51,2.5382468700408936
2,U031,48,2.5622090498606362
2,U032,47,2.5520935455958047
2,U033,46,2.5381037394205728
2,U034,42,2.5568520228068032
2,U035,48,2.537532607714335
2,U036,70,2.529197189542982
2,U037,49,2.560539960861206
2,U038,58,2.545442223548889
2,U039,48,2.5255384842554727
2,U040,52,2.5348517100016275
2,U041,52,2.5453391075134277
2,U042,42,2.5505792697270713
2,U043,30,2.5631720225016275
2,U044,41,2.5652674436569214
2,U045,58,2.5496163368225098
2,U046,54,2.5385427872339883
2,U047,53,2.5461711486180625
2,U048,53,2.5200095574061074
2,U049,45,2.5551512241363525
2,U050,48,2.5191866954167685
2,U051,52,2.5603655179341636
2,U052,49,2.544538895289103
2,U053,48,2.543861508369446
2,U054,46,2.5176770289738974
2,U055,50,2.535395781199137
2,U056,59,2.5452460050582886
2,U057,44,2.55096173286438
2,U058,62,2.54976753393809
2,U059,58,2.5430405537287393
2,U060,59,2.545541286468506
2,U061,53,2.5434065659840903
2,U062,48,2.533376415570577
2,U063,56,2.558494210243225
2,U064,53,2.5579761266708374
2,U065,43,2.547213832537333
2,U066,58,2.534462054570516
2,U067,44,2.545580506324768
2,U068,59,2.5567196210225425
2,U069,49,2.548104763031006
2,U070,42,2.541465719540914
2,U071,40,2.5487664937973022
2,U072,60,2.539505879084269
2,U073,47,2.5442705551783242
2,U074,52,2.5305407842000327
2,U075,56,2.541521112124125
2,U076,50,2.5404372612635293
2,U077,49,2.5372089942296348
2,U078,63,2.5413219134012857
2,U079,57,2.5330721139907837
2,U080,49,2.546799659729004
2,U081,41,2.52832822004954
2,U082,38,2.500741879145304
2,U083,47,2.551655133565267
2,U084,55,2.525577704111735
2,U085,50,2.532165010770162
2,U086,51,2.5456469456354776
2,U087,46,2.5305391550064087
2,U088,58,2.542335271835327
2,U089,39,2.5497175057729087
2,U090,52,2.5295873483022056
2,U091,69,2.558346324496799
2,U092,53,2.533262014389038
2,U093,45,2.540259520212809
2,U094,64,2.5585235357284546
2,U095,55,2.5544931888580322
2,U096,39,2.522501269976298
2,U097,50,2.5377378463745117
2,U098,51,2.5456284284591675
2,U099,49,2.5463154315948486
2,U100,60,2.5404371420542398
2,U101,53,2.5551673571268716
2,U102,45,2.542965571085612
2,U103,37,2.5676496823628745
2,U104,54,2.5420351028442383
2,U105,46,2.549001415570577
2,U106,50,2.5674877166748047
2,U107,46,2.556391437848409
2,U108,57,2.5465975999832153
2,U109,49,2.5402578512827554
2,U110,61,2.5518930355707803
2,U111,38,2.548652410507202
2,U112,49,2.5294293959935508
2,U113,47,2.5476490259170532
2,U114,35,2.537095586458842
2,U115,55,2.5682637294133506
2,U116,57,2.547762632369995
2,U117,56,2.538123528162638
2,U118,35,2.5267085234324136
2,U119,61,2.5422744353612265
2,U120,39,2.575912833213806
2,U121,49,2.5641159216562905
2,U122,53,2.5481091737747192
2,U123,44,2.5522320667902627
2,U124,54,2.540525754292806
2,U125,48,2.540217479070028
2,U126,45,2.5510886112848916
2,U127,41,2.544027845064799
2,U128,60,2.5488090912501016
2,U129,51,2.550359924634298
2,U130,56,2.5310540994008384
2,U131,62,2.543468395868937
2,U132,48,2.5497001012166343
2,U133,36,2.5702869494756064
2,U134,55,2.5424901247024536
2,U135,44,2.533019185066223
2,U136,50,2.552574038505554
2,U137,56,2.549508730570475
2,U138,53,2.547968546549479
2,U139,52,2.5371527671813965
2,U140,51,2.4974706570307412
2,U141,54,2.543678323427836
2,U142,47,2.5469274520874023
2,U143,45,2.5444440444310508
2,U144,41,2.550840457280477
2,U145,44,2.542624910672506
2,U146,50,2.545724312464396
2,U147,50,2.5511087576548257
2,U148,54,2.5440972248713174
2,U149,55,2.543583710988363
2,U150,48,2.549180030822754
3,U001,44,2.5171236594518027
3,U002,50,2.5139391819636026
3,U003,42,2.4898151556650796
3,U004,63,2.5234402815500894
3,U005,51,2.4893203576405845
3,U006,45,2.5193079710006714
3,U007,51,2.5253939628601074
3,U008,47,2.522050658861796
3,U009,50,2.5288830995559692
3,U010,45,2.5254705349604287
3,U011,49,2.5294600327809653
3,U012,52,2.514487544695536
3,U013,53,2.542363961537679
3,U014,47,2.5326008796691895
3,U015,33,2.5239634116490683
3,U016,61,2.5176044702529907
3,U017,42,2.5141404072443643
3,U018,47,2.51143479347229
3,U019,45,2.4963521162668862
3,U020,49,2.5038963556289673
3,U021,43,2.530228575070699
3,U022,56,2.516393780708313
3,U023,52,2.5071091651916504
3,U024,55,2.532285133997599
3,U025,48,2.533400019009908
3,U026,54,2.4967793623606362
3,U027,50,2.5427934328715005
3,U028,58,2.501094381014506
3,U029,44,2.5639334122339883
3,U030,51,2.5256547133127847
3,U031,48,2.538903991381327
3,U032,47,2.5237356424331665
3,U033,46,2.5020666122436523
3,U034,42,2.5403369665145874
3,U035,48,2.514740506807963
3,U036,70,2.4978798230489097
3,U037,49,2.5377252101898193
3,U038,58,2.5175825357437134
3,U039,48,2.5079310735066733
3,U040,52,2.5129411220550537
3,U041,52,2.5135788917541504
3,U042,42,2.5327223539352417
3,U043,30,2.5297252337137857
3,U044,41,2.5181854168574014
3,U045,58,2.525390386581421
3,U046,54,2.518421014149984
3,U047,53,2.523224711418152
3,U048,53,2.5010499556859336
3,U049,45,2.5279064575831094
3,U050,48,2.489737788836161
3,U051,52,2.562478224436442
3,U052,49,2.519430915514628
3,U053,48,2.512640039126078
3,U054,46,2.4997751712799072
3,U055,50,2.514548738797506
3,U056,59,2.5157405535380044
3,U057,44,2.5352721214294434
3,U058,62,2.520242214202881
3,U059,58,2.5112407207489014
3,U060,59,2.5182381868362427
3,U061,53,2.5210421482721963
3,U062,48,2.512214700380961
3,U063,56,2.5392560164133706
3,U064,53,2.536246339480082
3,U065,43,2.5227344830830893
3,U066,58,2.512277086575826
3,U067,44,2.512221574783325
3,U068,59,2.524650772412618
3,U069,49,2.5216183265050254
3,U070,42,2.5030696789423623
3,U071,40,2.5495957136154175
3,U072,60,2.519976814587911
3,U073,47,2.5278815428415933
3,U074,52,2.508225361506144
3,U075,56,2.5055160919825235
3,U076,50,2.5187907218933105
3,U077,49,2.526434381802877
3,U078,63,2.5135157903035483
3,U079,57,2.5062909523646035
3,U080,49,2.5247095823287964
3,U081,41,2.500893751780192
3,U082,38,2.483609199523926
3,U083,47,2.5160743792851767
3,U084,55,2.5104256868362427
3,U085,50,2.500688910484314
3,U086,51,2.5186296304066977
3,U087,46,2.4989489714304605
3,U088,58,2.508870244026184
3,U089,39,2.524133642514547
3,U090,52,2.5145057439804077
3,U091,69,2.5360642539130316
3,U092,53,2.5182973941167197
3,U093,45,2.5230926672617593
3,U094,64,2.5362312396367392
3,U095,55,2.531715432802836
3,U096,39,2.4987855752309165
3,U097,50,2.5134402910868325
3,U098,51,2.520373264948527
3,U099,49,2.513524134953817
3,U100,60,2.5136508544286094
3,U101,53,2.530864675839742
3,U102,45,2.523518363634745
3,U103,37,2.5515084266662598
3,U104,54,2.5107618967692056
3,U105,46,2.5226152340571084
3,U106,50,2.532082200050354
3,U107,46,2.5380972226460776
3,U108,57,2.5303584734598794
