round,client_id,sample_count,local_loss
1,U001,44,2.5505583683649697
1,U002,50,2.5359197854995728
1,U003,42,2.5525213479995728
1,U004,63,2.5806270837783813
1,U005,51,2.5453253587086997
1,U006,45,2.56816573937734
1,U007,51,2.5712567965189614
1,U008,47,2.5415658156077066
1,U009,50,2.5896398226420083
1,U010,45,2.5582451820373535
1,U011,49,2.534158190091451
1,U012,52,2.56340499718984
1,U013,53,2.574154575665792
1,U014,47,2.565138300259908
1,U015,33,2.59684423605601
1,U016,61,2.5736129681269326
1,U017,42,2.5701069037119546
1,U018,47,2.570873816808065
1,U019,45,2.5284793774286904
1,U020,49,2.564838409423828
1,U021,43,2.5628984769185386
1,U022,56,2.552278757095337
1,U023,52,2.554252107938131
1,U024,55,2.5686926444371543
1,U025,48,2.545177618662516
1,U026,54,2.548506577809652
1,U027,50,2.580759565035502
1,U028,58,2.5312134822209678
1,U029,44,2.5916703144709268
1,U030,51,2.5405327876408896
1,U031,48,2.5717869997024536
1,U032,47,2.5549870332082114
1,U033,46,2.5463661750157676
1,U034,42,2.5370126167933145
1,U035,48,2.5644689003626504
1,U036,70,2.567144685321384
1,U037,49,2.574053327242533
1,U038,58,2.5549400250116983
1,U039,48,2.558966795603434
1,U040,52,2.543115019798279
1,U041,52,2.551252325375875
1,U042,42,2.5932475328445435
1,U043,30,2.5984925429026284
1,U044,41,2.585278590520223
1,U045,58,2.5780944426854453
1,U046,54,2.5491880973180137
1,U047,53,2.5710501273473105
1,U048,53,2.5467768907546997
1,U049,45,2.5688941876093545
1,U050,48,2.563747843106588
1,U051,52,2.5687036514282227
1,U052,49,2.561169187227885
1,U053,48,2.5669004917144775
1,U054,46,2.533048431078593
1,U055,50,2.547267039616903
1,U056,59,2.5620258251825967
1,U057,44,2.5530730485916138
1,U058,62,2.5645388762156167
1,U059,58,2.554225961367289
1,U060,59,2.5682642062505088
1,U061,53,2.5464885234832764
1,U062,48,2.554359753926595
1,U063,56,2.5738981564839682
1,U064,53,2.574066996574402
1,U065,43,2.5299798250198364
1,U066,58,2.539482037226359
1,U067,44,2.5901368459065757
1,U068,59,2.581308046976725
1,U069,49,2.5640259981155396
1,U070,42,2.5536296367645264
1,U071,40,2.55292546749115
1,U072,60,2.5667790174484253
1,U073,47,2.5357045332590737
1,U074,52,2.5426156918207803
1,U075,56,2.5610891580581665
1,U076,50,2.5630482832590737
1,U077,49,2.5645545721054077
1,U078,63,2.5712287425994873
1,U079,57,2.5533889134724936
1,U080,49,2.5745716492335
1,U081,41,2.5436125993728638
1,U082,38,2.5250447591145835
1,U083,47,2.5732009410858154
1,U084,55,2.55386213461558
1,U085,50,2.5353275537490845
1,U086,51,2.5541834036509194
1,U087,46,2.524561882019043
1,U088,58,2.5758704344431558
1,U089,39,2.552249232927958
1,U090,52,2.557354211807251
1,U091,69,2.5793906847635903
1,U092,53,2.5431658824284873
1,U093,45,2.5461925268173218
1,U094,64,2.570686936378479
1,U095,55,2.567869941393534
1,U096,39,2.5346864064534507
1,U097,50,2.55425226688385
1,U098,51,2.5731486082077026
1,U099,49,2.5496137936909995
1,U100,60,2.564009428024292
1,U101,53,2.55943763256073
1,U102,45,2.5442988872528076
1,U103,37,2.583549658457438
1,U104,54,2.559656778971354
1,U105,46,2.5521164735158286
1,U106,50,2.5685513416926065
1,U107,46,2.5776585737864175
1,U108,57,2.5553025801976523
1,U109,49,2.559736688931783
1,U110,61,2.5685924291610718
1,U111,38,2.5910867849985757
1,U112,49,2.5497767130533853
1,U113,47,2.5541916688283286
1,U114,35,2.5544684330622354
1,U115,55,2.583098530769348
1,U116,57,2.576491673787435
1,U117,56,2.5343120098114014
1,U118,35,2.574009378751119
1,U119,61,2.554572025934855
1,U120,39,2.594520330429077
1,U121,49,2.5664262771606445
1,U122,53,2.555931727091471
1,U123,44,2.569515585899353
1,U124,54,2.534973899523417
1,U125,48,2.554892619450887
1,U126,45,2.562276323636373
1,U127,41,2.564155658086141
1,U128,60,2.5621599753697715
1,U129,51,2.567772150039673
1,U130,56,2.549835721651713
1,U131,62,2.564979910850525
1,U132,48,2.552882750829061
1,U133,36,2.6085249185562134
1,U134,55,2.592340668042501
1,U135,44,2.5097912549972534
1,U136,50,2.5686342318852744
1,U137,56,2.570215026537577
1,U138,53,2.5641865332921348
1,U139,52,2.529971440633138
1,U140,51,2.50711989402771
1,U141,54,2.5623649756113687
1,U142,47,2.537120739618937
1,U143,45,2.566474755605062
1,U144,41,2.5513046979904175
1,U145,44,2.5885990460713706
1,U146,50,2.5640506744384766
1,U147,50,2.56537393728892
1,U148,54,2.5554046630859375
1,U149,55,2.556704799334208
1,U150,48,2.5436941385269165
2,U001,44,2.5595120191574097
2,U002,50,2.539625883102417
2,U003,42,2.5504111846288047
2,U004,63,2.5773091316223145
2,U005,51,2.54102631409963
2,U006,45,2.5589446226755777
2,U007,51,2.566906452178955
2,U008,47,2.5405176083246865
2,U009,50,2.5962570110956826
2,U010,45,2.550448934237162
2,U011,49,2.5465006828308105
2,U012,52,2.5623213052749634
2,U013,53,2.567962646484375
2,U014,47,2.554414987564087
2,U015,33,2.5704761346181235
2,U016,61,2.561753988265991
2,U017,42,2.5572603940963745
2,U018,47,2.566930890083313
2,U019,45,2.5201607942581177
2,U020,49,2.554318428039551
2,U021,43,2.578906536102295
2,U022,56,2.551289995511373
2,U023,52,2.5507044792175293
2,U024,55,2.558693846066793
2,U025,48,2.548353433609009
2,U026,54,2.5391488075256348
2,U027,50,2.5774755080540976
2,U028,58,2.5322070519129434
2,U029,44,2.5836402972539267
2,U030,51,2.5461184978485107
2,U031,48,2.5686930418014526
2,U032,47,2.56413201491038
2,U033,46,2.549926439921061
2,U034,42,2.5524505774180093
2,U035,48,2.553458054860433
2,U036,70,2.556406100591024
2,U037,49,2.572016636530558
2,U038,58,2.556068778038025
2,U039,48,2.5607420206069946
2,U040,52,2.5474431117375693
2,U041,52,2.5571078062057495
2,U042,42,2.573337952295939
2,U043,30,2.596414883931478
2,U044,41,2.581742842992147
2,U045,58,2.57573139667511
2,U046,54,2.5440749724706015
2,U047,53,2.5644620656967163
2,U048,53,2.5442645152409873
2,U049,45,2.5700920025507608
2,U050,48,2.541275898615519
2,U051,52,2.5694064696629844
2,U052,49,2.556106766064962
2,U053,48,2.5618284145991006
2,U054,46,2.526996652285258
2,U055,50,2.544906576474508
2,U056,59,2.5609652996063232
2,U057,44,2.551027536392212
2,U058,62,2.5592782497406006
2,U059,58,2.548883318901062
2,U060,59,2.56028417746226
2,U061,53,2.54881223042806
2,U062,48,2.553951938947042
2,U063,56,2.573153773943583
2,U064,53,2.566874305407206
2,U065,43,2.5457809368769326
2,U066,58,2.5343844890594482
2,U067,44,2.5708776315053306
2,U068,59,2.5814432303110757
2,U069,49,2.5663431882858276
2,U070,42,2.557257652282715
2,U071,40,2.5469436248143515
2,U072,60,2.569796164830526
2,U073,47,2.5415509144465127
2,U074,52,2.5366206963857016
2,U075,56,2.5652162631352744
2,U076,50,2.5604172547658286
2,U077,49,2.558400273323059
2,U078,63,2.5706465244293213
2,U079,57,2.543540438016256
2,U080,49,2.5659618775049844
2,U081,41,2.5379074017206826
2,U082,38,2.5104993184407554
2,U083,47,2.5701650778452554
2,U084,55,2.5556287368138633
2,U085,50,2.5380874077479043
2,U086,51,2.5574835936228433
2,U087,46,2.537218530972799
2,U088,58,2.570616086324056
2,U089,39,2.5559932788213096
2,U090,52,2.5471112728118896
2,U091,69,2.5817971494462757
2,U092,53,2.538217822710673
2,U093,45,2.5562987327575684
2,U094,64,2.56627627213796
2,U095,55,2.56632669766744
2,U096,39,2.547912081082662
2,U097,50,2.5454902251561484
2,U098,51,2.576269348462423
2,U099,49,2.5501717726389566
2,U100,60,2.5574249029159546
2,U101,53,2.565764228502909
2,U102,45,2.5479814608891806
2,U103,37,2.5627304315567017
2,U104,54,2.561460494995117
2,U105,46,2.5545887549718223
2,U106,50,2.571233948071798
2,U107,46,2.570581873257955
2,U108,57,2.5518068075180054
2,U109,49,2.5631475845972695
2,U110,61,2.5634278059005737
2,U111,38,2.5647462606430054
2,U112,49,2.5447678168614707
2,U113,47,2.54414439201355
2,U114,35,2.5631125768025718
2,U115,55,2.5820505619049072
2,U116,57,2.567680756251017
2,U117,56,2.535510778427124
2,U118,35,2.572668711344401
2,U119,61,2.5478385289510093
2,U120,39,2.5848966042200723
2,U121,49,2.5763525565465293
2,U122,53,2.555581291516622
2,U123,44,2.5545153617858887
2,U124,54,2.542618989944458
2,U125,48,2.5561898946762085
2,U126,45,2.56540318330129
2,U127,41,2.5556797981262207
2,U128,60,2.562379519144694
2,U129,51,2.5634088118871055
2,U130,56,2.543121655782064
2,U131,62,2.5593571265538535
2,U132,48,2.550457994143168
2,U133,36,2.5898084243138633
2,U134,55,2.578287124633789
2,U135,44,2.520732363065084
2,U136,50,2.575250784556071
2,U137,56,2.5731121301651
2,U138,53,2.5644203424453735
2,U139,52,2.530803124109904
2,U140,51,2.4952123959859214
2,U141,54,2.5663640101750693
2,U142,47,2.5537150303522744
2,U143,45,2.5577393770217896
2,U144,41,2.563414692878723
2,U145,44,2.568674405415853
2,U146,50,2.5573780139287314
2,U147,50,2.5593364238739014
2,U148,54,2.553928772608439
2,U149,55,2.5646016597747803
2,U150,48,2.55214786529541
3,U001,44,2.5508808692296348
3,U002,50,2.5383243958155313
3,U003,42,2.536470890045166
3,U004,63,2.569036364555359
3,U005,51,2.5283125241597495
3,U006,45,2.5521992842356362
3,U007,51,2.559643268585205
3,U008,47,2.5421335299809775
3,U009,50,2.581014116605123
3,U010,45,2.5399502913157144
3,U011,49,2.5349303086598716
3,U012,52,2.5603054761886597
3,U013,53,2.5627854665120444
3,U014,47,2.56037175655365
3,U015,33,2.5685172080993652
3,U016,61,2.5654358863830566
3,U017,42,2.5616536935170493
3,U018,47,2.558919072151184
3,U019,45,2.5293555657068887
3,U020,49,2.560724139213562
3,U021,43,2.5655782222747803
3,U022,56,2.5432602167129517
3,U023,52,2.5420127709706626
3,U024,55,2.5622002283732095
3,U025,48,2.5578418970108032
3,U026,54,2.5381630659103394
3,U027,50,2.5814581314722695
3,U028,58,2.531503160794576
3,U029,44,2.5918203592300415
3,U030,51,2.549940307935079
3,U031,48,2.5531767209370932
3,U032,47,2.557313839594523
3,U033,46,2.5448495944341025
3,U034,42,2.564744710922241
3,U035,48,2.555363496144613
3,U036,70,2.5474625163608127
3,U037,49,2.5638252099355063
3,U038,58,2.549526333808899
3,U039,48,2.548653483390808
3,U040,52,2.5466681321461997
3,U041,52,2.5469817320505777
3,U042,42,2.5858751138051352
3,U043,30,2.587000528971354
3,U044,41,2.5761192639668784
3,U045,58,2.5702508290608725
3,U046,54,2.545798897743225
3,U047,53,2.5592805544535318
3,U048,53,2.545388182004293
3,U049,45,2.5605674982070923
3,U050,48,2.5454259316126504
3,U051,52,2.5731664896011353
3,U052,49,2.5544835329055786
3,U053,48,2.5550838311513266
3,U054,46,2.5270937283833823
3,U055,50,2.5498646895090737
3,U056,59,2.5628335078557334
3,U057,44,2.547485868136088
3,U058,62,2.5552589098612466
3,U059,58,2.5471989711125693
3,U060,59,2.555232803026835
3,U061,53,2.5441565910975137
3,U062,48,2.5555381377538047
3,U063,56,2.574790914853414
3,U064,53,2.571188966433207
3,U065,43,2.534908970197042
3,U066,58,2.5381555557250977
3,U067,44,2.5672305822372437
3,U068,59,2.5733681519826255
3,U069,49,2.5642390648523965
3,U070,42,2.540665785471598
3,U071,40,2.5600197315216064
3,U072,60,2.5724533796310425
3,U073,47,2.5526227951049805
3,U074,52,2.537950317064921
3,U075,56,2.5476370255152383
3,U076,50,2.5624766747156777
3,U077,49,2.5622229178746543
3,U078,63,2.5703952312469482
3,U079,57,2.5401347080866494
3,U080,49,2.5666534105936685
3,U081,41,2.5360445578893027
3,U082,38,2.5086138248443604
3,U083,47,2.559689203898112
3,U084,55,2.5542047023773193
3,U085,50,2.530379335085551
3,U086,51,2.559489091237386
3,U087,46,2.536014715830485
3,U088,58,2.5669008096059165
3,U089,39,2.556800882021586
3,U090,52,2.549202005068461
3,U091,69,2.582709789276123
3,U092,53,2.547976851463318
3,U093,45,2.5743812719980874
3,U094,64,2.5580889781316123
3,U095,55,2.564891219139099
3,U096,39,2.544710079828898
3,U097,50,2.5511311690012612
3,U098,51,2.568584442138672
3,U099,49,2.540285507837931
3,U100,60,2.5527279376983643
3,U101,53,2.557750662167867
3,U102,45,2.5541775226593018
3,U103,37,2.5785264571507773
3,U104,54,2.554436524709066
3,U105,46,2.5516337951024375
3,U106,50,2.571546991666158
3,U107,46,2.57521386941274
3,U108,57,2.554985523223877
3,U109,49,2.55133585135142
3,U110,61,2.556836485862732
3,U111,38,2.5705500841140747
3,U112,49,2.547051747639974
3,U113,47,2.544997970263163
3,U114,35,2.535851836204529
3,U115,55,2.574508865674337
3,U116,57,2.567004362742106
3,U117,56,2.5353550910949707
3,U118,35,2.528063972791036
3,U119,61,2.5506778160730996
3,U120,39,2.602988521258036
3,U121,49,2.558860659599304
3,U122,53,2.5482989152272544
3,U123,44,2.558597524960836
3,U124,54,2.5372703075408936
3,U125,48,2.5516361792882285
3,U126,45,2.553730607032776
3,U127,41,2.5471138159434
3,U128,60,2.5564021666844687
3,U129,51,2.5567653576533
3,U130,56,2.5433298349380493
3,U131,62,2.560398062070211
3,U132,48,2.548251430193583
3,U133,36,2.596652388572693
3,U134,55,2.580401380856832
3,U135,44,2.5056283871332803
3,U136,50,2.57002854347229
3,U137,56,2.5732699632644653
3,U138,53,2.5628300507863364
3,U139,52,2.5320820411046348
3,U140,51,2.5073889891306558
3,U141,54,2.571687857309977
3,U142,47,2.558982173601786
3,U143,45,2.5645689169565835
3,U144,41,2.5512373050053916
3,U145,44,2.56866463025411
3,U146,50,2.56013822555542
3,U147,50,2.5526311000188193
3,U148,54,2.5616965293884277
3,U149,55,2.5583423376083374
3,U150,48,2.550418257713318
4,U001,44,2.543261249860128
4,U002,50,2.5396378437678018
4,U003,42,2.532450874646505
4,U004,63,2.569485902786255
4,U005,51,2.5313268502553306
4,U006,45,2.538402517636617
4,U007,51,2.564489205678304
4,U008,47,2.5377213954925537
4,U009,50,2.5824718872706094
4,U010,45,2.5451905330022178
4,U011,49,2.537906010945638
4,U012,52,2.5509856144587197
4,U013,53,2.5691713094711304
4,U014,47,2.5518487294514975
4,U015,33,2.5354763666788735
4,U016,61,2.5589274565378823
4,U017,42,2.55596133073171
4,U018,47,2.557174801826477
4,U019,45,2.528420408566793
4,U020,49,2.5434149503707886
4,U021,43,2.5632499059041343
4,U022,56,2.5463978052139282
4,U023,52,2.5429274241129556
4,U024,55,2.5574400424957275
4,U025,48,2.5401236613591514
4,U026,54,2.5398050944010415
4,U027,50,2.5750672419865928
4,U028,58,2.5235082705815635
4,U029,44,2.5812288920084634
4,U030,51,2.539947430292765
4,U031,48,2.5591418743133545
4,U032,47,2.5536829630533853
4,U033,46,2.5398805936177573
4,U034,42,2.5519835551579795
4,U035,48,2.557116945584615
4,U036,70,2.5384832753075495
4,U037,49,2.5760812362035117
4,U038,58,2.5489392280578613
4,U039,48,2.555872837702433
4,U040,52,2.54404616355896
4,U041,52,2.5564185778299966
4,U042,42,2.56317667166392
4,U043,30,2.580740133921305
4,U044,41,2.564588944117228
4,U045,58,2.5687086979548135
4,U046,54,2.535389224688212
4,U047,53,2.5578284660975137
4,U048,53,2.5448652108510337
4,U049,45,2.5551536083221436
4,U050,48,2.5467641353607178
4,U051,52,2.576621691385905
4,U052,49,2.5513805945714316
4,U053,48,2.5431889295578003
4,U054,46,2.5331907272338867
4,U055,50,2.538265109062195
4,U056,59,2.557254354159037
4,U057,44,2.5525965293248496
4,U058,62,2.55549951394399
4,U059,58,2.548093398412069
4,U060,59,2.5529243548711142
4,U061,53,2.5440546671549478
4,U062,48,2.5547467867533364
4,U063,56,2.574201822280884
4,U064,53,2.570520838101705
4,U065,43,2.534504771232605
4,U066,58,2.5366157690684
4,U067,44,2.5698821942011514
4,U068,59,2.5635202725728354
4,U069,49,2.567114075024923
4,U070,42,2.5389723777770996
4,U071,40,2.5453089078267417
4,U072,60,2.56926691532135
4,U073,47,2.5473827123641968
4,U074,52,2.5271117289861045
4,U075,56,2.5527350107828775
4,U076,50,2.5610288778940835
4,U077,49,2.5486934185028076
4,U078,63,2.556350350379944
4,U079,57,2.5387195348739624
4,U080,49,2.5638099908828735
4,U081,41,2.5232112407684326
4,U082,38,2.503729303677877
4,U083,47,2.549162824948629
4,U084,55,2.556570291519165
4,U085,50,2.5269905726114907
4,U086,51,2.5522197087605796
4,U087,46,2.521363457043966
4,U088,58,2.564851442972819
4,U089,39,2.5495028098424277
4,U090,52,2.5520185629526773
4,U091,69,2.5755047533247204
4,U092,53,2.5402979453404746
4,U093,45,2.562008817990621
4,U094,64,2.5601408878962197
