bin_lower,bin_upper,count,mean_confidence,accuracy
0.0,0.1,36,0.09929894718031089,0.0
0.1,0.2,2272,0.10741059153839211,0.19102112676056338
0.2,0.30000000000000004,0,,
0.30000000000000004,0.4,0,,
0.4,0.5,0,,
0.5,0.6000000000000001,0,,
0.6000000000000001,0.7000000000000001,0,,
0.7000000000000001,0.8,0,,
0.8,0.9,0,,
0.9,1.0,0,,
