round,client_id,sample_count,local_loss
1,U001,44,2.5146525700887046
1,U002,50,2.5554229021072388
1,U003,42,2.5509324073791504
1,U004,63,2.5361876090367637
1,U005,51,2.549215396245321
1,U006,45,2.5569793383280435
1,U007,51,2.543564478556315
1,U008,47,2.515888055165609
1,U009,50,2.507206400235494
1,U010,45,2.5526237885157266
1,U011,49,2.5561545292536416
1,U012,52,2.5373552640279136
1,U013,53,2.5368933280309043
1,U014,47,2.5441792805989585
1,U015,33,2.55594809850057
1,U016,61,2.525350292523702
1,U017,42,2.5302023887634277
1,U018,47,2.5492300987243652
1,U019,45,2.5499341090520224
1,U020,49,2.5033589601516724
1,U021,43,2.5097299814224243
1,U022,56,2.5496918757756553
1,U023,52,2.542112867037455
1,U024,55,2.5378121932347617
1,U025,48,2.5398597717285156
1,U026,54,2.514261563618978
1,U027,50,2.547741492589315
1,U028,58,2.544245481491089
1,U029,44,2.547817905743917
1,U030,51,2.537537177403768
1,U031,48,2.567698836326599
1,U032,47,2.526927947998047
1,U033,46,2.507619261741638
1,U034,42,2.551473339398702
1,U035,48,2.5178190072377524
1,U036,70,2.5118239720662436
1,U037,49,2.5413070917129517
1,U038,58,2.5464501778284707
1,U039,48,2.549594600995382
1,U040,52,2.535124142964681
1,U041,52,2.5412032206853232
1,U042,42,2.5373210509618125
1,U043,30,2.5228968461354575
1,U044,41,2.525515158971151
1,U045,58,2.5251837571461997
1,U046,54,2.539403239885966
1,U047,53,2.5458276669184365
1,U048,53,2.5319785277048745
1,U049,45,2.547547459602356
1,U050,48,2.5312214692433677
1,U051,52,2.5279436906178794
1,U052,49,2.545502265294393
1,U053,48,2.5254172881444297
1,U054,46,2.5345243215560913
1,U055,50,2.5280956427256265
1,U056,59,2.5324227809906006
1,U057,44,2.5332218408584595
1,U058,62,2.5387232303619385
1,U059,58,2.5478333632151284
1,U060,59,2.5532875061035156
1,U061,53,2.5753721793492637
1,U062,48,2.495431065559387
1,U063,56,2.537038723627726
1,U064,53,2.524861693382263
1,U065,43,2.535914103190104
1,U066,58,2.5467387437820435
1,U067,44,2.5233203570048013
1,U068,59,2.5416049559911094
1,U069,49,2.5177419980367026
1,U070,42,2.518771847089132
1,U071,40,2.5378002723058066
1,U072,60,2.533748229344686
1,U073,47,2.522711912790934
1,U074,52,2.5500338474909463
1,U075,56,2.52555243174235
1,U076,50,2.534343957901001
1,U077,49,2.5341840585072837
1,U078,63,2.532113273938497
1,U079,57,2.5300266345342
1,U080,49,2.5451347827911377
1,U081,41,2.521257917086283
1,U082,38,2.5760578711827598
1,U083,47,2.5251370668411255
1,U084,55,2.5459014972050986
1,U085,50,2.5483277638753257
1,U086,51,2.5282386938730874
1,U087,46,2.5191520849863687
1,U088,58,2.5286404291788735
1,U089,39,2.57904060681661
1,U090,52,2.550449768702189
1,U091,69,2.5450354152255588
1,U092,53,2.5284793774286904
1,U093,45,2.5163246790568032
1,U094,64,2.564842383066813
1,U095,55,2.5334561268488565
1,U096,39,2.53649107615153
1,U097,50,2.5451847314834595
1,U098,51,2.521604299545288
1,U099,49,2.5295517841974893
1,U100,60,2.5371539990107217
1,U101,53,2.542510151863098
1,U102,45,2.550999879837036
1,U103,37,2.5727402369181314
1,U104,54,2.5229018926620483
1,U105,46,2.547011931737264
1,U106,50,2.531972646713257
1,U107,46,2.5348220268885293
1,U108,57,2.5242980321248374
1,U109,49,2.5503669579823813
1,U110,61,2.5333875815073648
1,U111,38,2.528007904688517
1,U112,49,2.544711391131083
1,U113,47,2.549018383026123
1,U114,35,2.4888821840286255
1,U115,55,2.5205006202061973
1,U116,57,2.529708822568258
1,U117,56,2.5280136267344155
1,U118,35,2.5499555667241416
1,U119,61,2.541893800099691
1,U120,39,2.5001296202341714
1,U121,49,2.541485548019409
1,U122,53,2.5622374614079795
1,U123,44,2.5482551654179892
1,U124,54,2.546497384707133
1,U125,48,2.538289944330851
1,U126,45,2.549963116645813
1,U127,41,2.5597523848215737
1,U128,60,2.5511226256688437
1,U129,51,2.5314568678538003
1,U130,56,2.5583324432373047
1,U131,62,2.5395764907201133
1,U132,48,2.5432918866475425
1,U133,36,2.515184203783671
1,U134,55,2.533255100250244
1,U135,44,2.551378607749939
1,U136,50,2.5072607596715293
1,U137,56,2.539336681365967
1,U138,53,2.5261688232421875
1,U139,52,2.5341272751490274
1,U140,51,2.5518290201822915
1,U141,54,2.545939644177755
