round,client_id,local_loss,sample_count,mean_note_utility,note_count,base_weight,utility_multiplier,final_weight,utility_fallback,fallback_reason
1,U001,2.548445145289103,44,0.34396924409650775,9,0.005871363757672805,0.9219846220482539,0.005880399975545893,False,
1,U002,2.569938858350118,50,0.34166666666666673,13,0.006672004270082733,0.9208333333333334,0.006673928498328156,False,
1,U003,2.5688467025756836,42,0.3363947746345985,13,0.005604483586869495,0.9181973873172993,0.005590052108588088,False,
1,U004,2.55143932501475,63,0.3383689743392576,16,0.008406725380304243,0.9191844871696289,0.008394092465831235,False,
1,U005,2.576725443204244,51,0.33864075801816856,12,0.0068054443554843875,0.9193203790090843,0.0067962223125000755,False,
1,U006,2.5702313979466758,45,0.3450346863012196,14,0.00600480384307446,0.9225173431506097,0.006017520334468067,False,
1,U007,2.550282637278239,51,0.3442974733861672,14,0.0068054443554843875,0.9221487366930836,0.006817131397122398,False,
1,U008,2.5579379002253213,47,0.342679234521999,11,0.006271684013877769,0.9213396172609996,0.0062769420212637,False,
1,U009,2.544598340988159,50,0.3276864593401119,11,0.006672004270082733,0.9138432296700559,0.006623266287962962,False,
1,U010,2.57082470258077,45,0.336370588502005,12,0.00600480384307446,0.9181852942510025,0.005989262662634746,False,
1,U011,2.585796316464742,49,0.3446428571428571,15,0.006538564184681078,0.9223214285714285,0.006551019498381568,False,
1,U012,2.5635835329691568,52,0.340625,16,0.006938884440886042,0.9203125,0.006936959797968147,False,
1,U013,2.559487740198771,53,0.34643071347355736,11,0.007072324526287697,0.9232153567367787,0.007092664263730283,False,
1,U014,2.571967085202535,47,0.34285714285714286,15,0.006271684013877769,0.9214285714285715,0.006277548052027968,False,
1,U015,2.5636704365412393,33,0.35,6,0.004403522818254604,0.925,0.00442472399807711,False,
1,U016,2.5510714848836265,61,0.33909410695388453,17,0.008139845209500934,0.9195470534769423,0.008130819223839863,False,
1,U017,2.5244818925857544,42,0.3426686993747292,10,0.005604483586869495,0.9213343496873646,0.00560915016239826,False,
1,U018,2.570375641187032,47,0.34250526132775583,11,0.006271684013877769,0.921252630663878,0.0062763493952477005,False,
1,U019,2.578718066215515,45,0.34322666785268346,11,0.00600480384307446,0.9216133339263417,0.006011623541383396,False,
1,U020,2.5374251206715903,49,0.3408661204240563,10,0.006538564184681078,0.9204330602120281,0.006537606888027583,False,
1,U021,2.519424041112264,43,0.3451678425855259,10,0.00573792367227115,0.9225839212927629,0.0057504899695894965,False,
1,U022,2.558313806851705,56,0.3384863557051277,13,0.007472644782492661,0.9192431778525638,0.007461891942680511,False,
1,U023,2.562161684036255,52,0.34552424702041656,12,0.006938884440886042,0.9227621235102083,0.006955424112872565,False,
1,U024,2.544000228246053,55,0.347790341707463,11,0.007339204697091006,0.9238951708537315,0.007365731773304607,False,
1,U025,2.5657864809036255,48,0.3442833888309017,15,0.006405124099279423,0.9221416944154508,0.006416074669142067,False,
1,U026,2.5380970239639282,54,0.3430437501522666,16,0.007205764611689352,0.9215218750761334,0.007213232353537387,False,
1,U027,2.5716017484664917,50,0.34038958144806547,13,0.006672004270082733,0.9201947907240328,0.0066693005297660465,False,
1,U028,2.5710726181666055,58,0.3458333333333334,14,0.00773952495329597,0.9229166666666667,0.007759272345522336,False,
1,U029,2.5411498149236045,44,0.34098780489933966,13,0.005871363757672805,0.9204939024496699,0.005870892194958853,False,
1,U030,2.561882416407267,51,0.33754579486852015,11,0.0068054443554843875,0.91877289743426,0.006792174967766443,False,
1,U031,2.585764487584432,48,0.34,11,0.006405124099279423,0.92,0.006401173194269785,False,
1,U032,2.561617056528727,47,0.3442590598141248,13,0.006271684013877769,0.9221295299070624,0.006282323571984313,False,
1,U033,2.5307443539301553,46,0.3309751854910224,13,0.006138243928476114,0.9154875927455112,0.006104369414967854,False,
1,U034,2.5741676092147827,42,0.34,11,0.005604483586869495,0.92,0.005601026544986062,False,
1,U035,2.5423863331476846,48,0.3387528464068623,13,0.006405124099279423,0.9193764232034312,0.0063968344735363435,False,
1,U036,2.5143779383765326,70,0.3426851959208746,17,0.009340805978115827,0.9213425979604373,0.009348667297468895,False,
1,U037,2.5522318283716836,49,0.3477587434531099,12,0.006538564184681078,0.923879371726555,0.006562085180767818,False,
1,U038,2.5803179343541465,58,0.3359375,17,0.00773952495329597,0.91796875,0.0077176735378008555,False,
1,U039,2.5604546864827475,48,0.3437508508987486,13,0.006405124099279423,0.9218754254493743,0.006414222023741942,False,
1,U040,2.5547484159469604,52,0.3396207840214449,13,0.006938884440886042,0.9198103920107225,0.006933175102078591,False,
1,U041,2.572836399078369,52,0.33963477794216557,13,0.006938884440886042,0.9198173889710828,0.0069332278424605025,False,
1,U042,2.550783713658651,42,0.337713696085865,8,0.005604483586869495,0.9188568480429324,0.0055940669531855305,False,
1,U043,2.5317156314849854,30,0.34651914006211226,7,0.0040032025620496394,0.9232595700310562,0.004014907887931959,False,
1,U044,2.5429839293162027,41,0.33769571356372047,13,0.005471043501467841,0.9188478567818602,0.005460821446744015,False,
1,U045,2.551947752634684,58,0.3411460220734553,16,0.00773952495329597,0.9205730110367276,0.007739568440528948,False,
1,U046,2.5639895598093667,54,0.33838479810377486,15,0.007205764611689352,0.9191923990518874,0.007194998329712947,False,
1,U047,2.5636226336161294,53,0.34252448570433064,11,0.007072324526287697,0.9212622428521653,0.007077659334543058,False,
1,U048,2.5587607622146606,53,0.3375745077339596,13,0.007072324526287697,0.9187872538669798,0.007058645064686891,False,
1,U049,2.5476641257603965,45,0.3357670509929222,9,0.00600480384307446,0.9178835254964611,0.0059872942447722075,False,
1,U050,2.557721575101217,48,0.34781555030725664,13,0.006405124099279423,0.9239077751536283,0.006428362700316131,False,
1,U051,2.5312160650889077,52,0.3418397046557322,13,0.006938884440886042,0.9209198523278661,0.006941537784990609,False,
1,U052,2.572415312131246,49,0.3386363636363637,11,0.006538564184681078,0.9193181818181818,0.006529688184341252,False,
1,U053,2.5520567893981934,48,0.34252348795908183,11,0.006405124099279423,0.921261743979541,0.006409952152682685,False,
1,U054,2.5802505016326904,46,0.3409674351222227,11,0.006138243928476114,0.9204837175611114,0.006137683019389569,False,
1,U055,2.556979258855184,50,0.3334199343614522,12,0.006672004270082733,0.9167099671807261,0.006644043556201537,False,
1,U056,2.5687907139460244,59,0.34446963128559216,12,0.007872965038697624,0.9222348156427961,0.007887221514089337,False,
1,U057,2.562565247217814,44,0.3395972862074815,12,0.005871363757672805,0.9197986431037407,0.005866457844381815,False,
1,U058,2.5525341431299844,62,0.3367267650947404,18,0.008273285294902588,0.9183633825473703,0.008253473508867562,False,
1,U059,2.581721623738607,58,0.3375,13,0.00773952495329597,0.91875,0.007724241770598984,False,
1,U060,2.572662591934204,59,0.3406282871393075,16,0.007872965038697624,0.9203141435696538,0.00787079536552083,False,
1,U061,2.587497075398763,53,0.3384615384615385,13,0.007072324526287697,0.9192307692307693,0.007062052401391388,False,
1,U062,2.5219619274139404,48,0.3353188218831996,10,0.006405124099279423,0.9176594109415999,0.006384887850857357,False,
1,U063,2.544851859410604,56,0.34432417764931894,14,0.007472644782492661,0.9221620888246594,0.007485585997516973,False,
1,U064,2.5333586931228638,53,0.33654298258646215,14,0.007072324526287697,0.918271491293231,0.007054682683917655,False,
1,U065,2.5642764568328857,43,0.34452579545107154,9,0.00573792367227115,0.9222628977255358,0.005748489021208828,False,
1,U066,2.5731547276178994,58,0.3307715046105916,14,0.00773952495329597,0.9153857523052958,0.007695957403175772,False,
1,U067,2.5208316644032798,44,0.3418658817902094,12,0.005871363757672805,0.9209329408951047,0.005873692373619168,False,
1,U068,2.569720188776652,59,0.348336891886701,18,0.007872965038697624,0.9241684459433505,0.007903758485203574,False,
