bin_lower,bin_upper,count,mean_confidence,accuracy
0.0,0.1,2296,0.09117474406957626,0.171602787456446
0.1,0.2,12,0.11813811212778091,0.08333333333333333
0.2,0.30000000000000004,0,,
0.30000000000000004,0.4,0,,
0.4,0.5,0,,
0.5,0.6000000000000001,0,,
0.6000000000000001,0.7000000000000001,0,,
0.7000000000000001,0.8,0,,
0.8,0.9,0,,
0.9,1.0,0,,
