round,client_id,local_loss,sample_count,mean_note_utility,note_count,base_weight,utility_multiplier,final_weight
1,U001,2.5647600889205933,44,0.685,11,0.005871363757672805,1.0925,0.0058789163501575025
1,U002,2.5539215803146362,50,0.685,11,0.006672004270082733,1.0925,0.006680586761542617
1,U003,2.5669910510381064,42,0.6875,13,0.005604483586869495,1.09375,0.005618113580931147
1,U004,2.554204265276591,63,0.6875,12,0.008406725380304243,1.09375,0.008427170371396722
1,U005,2.570242444674174,51,0.6884615384615385,13,0.0068054443554843875,1.0942307692307693,0.006824993741707629
1,U006,2.550283908843994,45,0.6909090909090909,13,0.00600480384307446,1.0954545454545455,0.006028788302802553
1,U007,2.55842916170756,51,0.6772727272727274,12,0.0068054443554843875,1.0886363636363636,0.006790100020708325
1,U008,2.5662625630696616,47,0.6818181818181819,11,0.006271684013877769,1.0909090909090908,0.006270606920757289
1,U009,2.559644897778829,50,0.685,12,0.006672004270082733,1.0925,0.006680586761542617
1,U010,2.5649712483088174,45,0.6888888888888889,9,0.00600480384307446,1.0944444444444446,0.00602322925411394
1,U011,2.5720967451731362,49,0.685,11,0.006538564184681078,1.0925,0.006546975026311764
1,U012,2.57501490910848,52,0.6653846153846156,13,0.006938884440886042,1.0826923076923078,0.006885437705718067
1,U013,2.562338868776957,53,0.6818181818181819,14,0.007072324526287697,1.0909090909090908,0.007071109931917794
1,U014,2.580389618873596,47,0.6722222222222222,11,0.006271684013877769,1.086111111111111,0.006243027862540995
1,U015,2.564410845438639,33,0.7,6,0.004403522818254604,1.1,0.004439456282727634
1,U016,2.562533736228943,61,0.6882352941176471,17,0.008139845209500934,1.0941176470588236,0.008162383889779247
1,U017,2.5420612494150796,42,0.6722222222222223,11,0.005604483586869495,1.0861111111111112,0.005578875962270678
1,U018,2.574030041694641,47,0.6833333333333335,13,0.006271684013877769,1.0916666666666668,0.006274961508896704
1,U019,2.5656001567840576,45,0.6884615384615385,14,0.00600480384307446,1.0942307692307693,0.006022053301506732
1,U020,2.5608222484588623,49,0.6863636363636364,13,0.006538564184681078,1.0931818181818183,0.006551060927097897
1,U021,2.5541654030481973,43,0.6708333333333334,12,0.00573792367227115,1.0854166666666667,0.005708054356172359
1,U022,2.5776940186818442,56,0.6916666666666668,13,0.007472644782492661,1.0958333333333334,0.007505086332875642
1,U023,2.5748834212621055,52,0.68,13,0.006938884440886042,1.09,0.006931911352754884
1,U024,2.5763272047042847,55,0.6909090909090909,13,0.007339204697091006,1.0954545454545455,0.0073685190367586756
1,U025,2.5586695671081543,48,0.6818181818181819,13,0.006405124099279423,1.0909090909090908,0.006404024089284039
1,U026,2.568126598993937,54,0.6730769230769232,15,0.007205764611689352,1.0865384615384617,0.00717566280917674
1,U027,2.5582000017166138,50,0.6863636363636364,11,0.006672004270082733,1.0931818181818183,0.0066847560480590784
1,U028,2.5756352742513022,58,0.6807692307692308,15,0.00773952495329597,1.0903846153846155,0.007734475488121477
1,U029,2.5433953205744424,44,0.6777777777777778,9,0.005871363757672805,1.088888888888889,0.0058594843866304125
1,U030,2.5727981328964233,51,0.6900000000000001,11,0.0068054443554843875,1.095,0.006829791628345033
1,U031,2.571724057197571,48,0.6772727272727274,11,0.006405124099279423,1.0886363636363636,0.006390682372431364
1,U032,2.570609450340271,47,0.6961538461538462,13,0.006271684013877769,1.0980769230769232,0.006311808023922522
1,U033,2.5726064443588257,46,0.6583333333333335,13,0.006138243928476114,1.0791666666666668,0.006071129723647502
1,U034,2.5618582169214883,42,0.6833333333333333,9,0.005604483586869495,1.0916666666666668,0.005607412412205566
1,U035,2.578620711962382,48,0.675,14,0.006405124099279423,1.0875,0.006384011514005026
1,U036,2.55420192082723,70,0.6861111111111111,19,0.009340805978115827,1.0930555555555554,0.009357577541148812
1,U037,2.562990387280782,49,0.6916666666666668,13,0.006538564184681078,1.0958333333333334,0.006566950541266187
1,U038,2.5689969062805176,58,0.6875,12,0.00773952495329597,1.09375,0.007758347326047776
1,U039,2.5797061920166016,48,0.705,11,0.006405124099279423,1.1025,0.006472066845232683
1,U040,2.5707271099090576,52,0.6833333333333335,13,0.006938884440886042,1.0916666666666668,0.006942510605587844
1,U041,2.5641539891560874,52,0.6807692307692308,13,0.006938884440886042,1.0903846153846155,0.006934357334177876
1,U042,2.5673327445983887,42,0.6722222222222223,9,0.005604483586869495,1.0861111111111112,0.005578875962270678
1,U043,2.5696664651234946,30,0.68125,8,0.0040032025620496394,1.090625,0.0040014727341734085
1,U044,2.5645525455474854,41,0.6750000000000002,12,0.005471043501467841,1.0875000000000001,0.005453009834879295
1,U045,2.5589282512664795,58,0.6875,15,0.00773952495329597,1.09375,0.007758347326047776
1,U046,2.5614134867986045,54,0.6833333333333335,14,0.007205764611689352,1.0916666666666668,0.007209530244264299
1,U047,2.5569167137145996,53,0.6700000000000002,13,0.007072324526287697,1.085,0.007032808086453239
1,U048,2.566704034805298,53,0.6678571428571429,15,0.007072324526287697,1.0839285714285714,0.007025863246341534
1,U049,2.5596960385640464,45,0.6666666666666667,10,0.00600480384307446,1.0833333333333335,0.005962079718539178
1,U050,2.5636764764785767,48,0.6923076923076923,14,0.006405124099279423,1.0961538461538463,0.006434812666636367
1,U051,2.5494571129480996,52,0.6807692307692309,14,0.006938884440886042,1.0903846153846155,0.006934357334177876
1,U052,2.571078101793925,49,0.6863636363636364,12,0.006538564184681078,1.0931818181818183,0.006551060927097897
1,U053,2.556863029797872,48,0.6791666666666667,14,0.006405124099279423,1.0895833333333333,0.006396241421119979
1,U054,2.58069908618927,46,0.6818181818181819,12,0.006138243928476114,1.0909090909090908,0.006137189752230538
1,U055,2.5716981887817383,50,0.6636363636363638,13,0.006672004270082733,1.081818181818182,0.006615267939451396
1,U056,2.564164916674296,59,0.6857142857142857,14,0.007872965038697624,1.092857142857143,0.007885669394762367
1,U057,2.576037565867106,44,0.6950000000000001,10,0.005871363757672805,1.0975000000000001,0.005905822145810398
1,U058,2.5537258783976235,62,0.690625,17,0.008273285294902588,1.0953125,0.008305253484844542
1,U059,2.5721141497294107,58,0.6807692307692309,15,0.00773952495329597,1.0903846153846155,0.007734475488121477
1,U060,2.571318507194519,59,0.6791666666666667,13,0.007872965038697624,1.0895833333333333,0.007862046746793307
1,U061,2.5583946307500205,53,0.69375,11,0.007072324526287697,1.096875,0.00710978006435797
1,U062,2.5657370885213218,48,0.6818181818181819,11,0.006405124099279423,1.0909090909090908,0.006404024089284039
1,U063,2.5719144344329834,56,0.6791666666666667,12,0.007472644782492661,1.0895833333333333,0.00746228165797331
1,U064,2.5647756656010947,53,0.6730769230769231,14,0.007072324526287697,1.0865384615384617,0.007042780164562354
1,U065,2.591211994489034,43,0.68125,10,0.00573792367227115,1.090625,0.00573544425231522
1,U066,2.577708601951599,58,0.659375,16,0.00773952495329597,1.0796875,0.0076585971461414475
1,U067,2.556458075841268,44,0.6681818181818183,12,0.005871363757672805,1.0840909090909092,0.005833665693832181
1,U068,2.5652623176574707,59,0.675,16,0.007872965038697624,1.0875,0.007847014152631178
1,U069,2.563101569811503,49,0.6791666666666667,12,0.006538564184681078,1.0895833333333333,0.006529496450726645
1,U070,2.5737688541412354,42,0.68,11,0.005604483586869495,1.09,0.005598851477225099
1,U071,2.5602633158365884,40,0.69375,9,0.0053376034160661865,1.096875,0.00536587174668526
1,U072,2.5614980856577554,60,0.68125,16,0.008006405124099279,1.090625,0.008002945468346817
1,U073,2.557230273882548,47,0.6884615384615385,13,0.006271684013877769,1.0942307692307693,0.0062897001149070314
1,U074,2.576489289601644,52,0.6950000000000001,11,0.006938884440886042,1.0975000000000001,0.006979607990503198
1,U075,2.5656367937723794,56,0.6730769230769231,14,0.007472644782492661,1.0865384615384617,0.007441428098405507
1,U076,2.5671902894973755,50,0.6866666666666666,15,0.006672004270082733,1.0933333333333333,0.006685682556173847
1,U077,2.559165358543396,49,0.675,12,0.006538564184681078,1.0875,0.006517011753880131
1,U078,2.5542807976404824,63,0.6766666666666669,17,0.008406725380304243,1.0883333333333334,0.008385435813366949
1,U079,2.5587871074676514,57,0.69375,17,0.007606084867894315,1.096875,0.007646367239026495
1,U080,2.56449826558431,49,0.6750000000000002,13,0.006538564184681078,1.0875000000000001,0.0065170117538801324
1,U081,2.564514915148417,41,0.6818181818181819,11,0.005471043501467841,1.0909090909090908,0.005470103909596784
1,U082,2.572015126546224,38,0.6772727272727274,11,0.005070723245262877,1.0886363636363636,0.0050592902115081636
1,U083,2.570634921391805,47,0.6772727272727274,12,0.006271684013877769,1.0886363636363636,0.006257543156339044
1,U084,2.5628992716471353,55,0.6846153846153846,15,0.007339204697091006,1.0923076923076924,0.007347351889828951
1,U085,2.573046843210856,50,0.6923076923076923,15,0.006672004270082733,1.0961538461538463,0.0067029298610795495
1,U086,2.5563932259877524,51,0.6785714285714287,15,0.0068054443554843875,1.0892857142857144,0.006794150184752887
1,U087,2.542461315790812,46,0.6833333333333333,10,0.006138243928476114,1.0916666666666668,0.006141451689558477
1,U088,2.557100296020508,58,0.6933333333333332,15,0.00773952495329597,1.0966666666666667,0.007779036252250571
1,U089,2.549680153528849,39,0.6722222222222223,9,0.005204163330664532,1.0861111111111112,0.005180384822108487
1,U090,2.5661648909250894,52,0.6866666666666668,15,0.006938884440886042,1.0933333333333333,0.0069531098584208004
1,U091,2.564119709862603,69,0.6736842105263158,19,0.009207365892714172,1.0868421052631578,0.00917146481723136
1,U092,2.5760682821273804,53,0.685,12,0.007072324526287697,1.0925,0.007081421967235175
1,U093,2.5569409926732383,45,0.6722222222222223,10,0.00600480384307446,1.0861111111111112,0.0059773671024328685
1,U094,2.5701817671457925,64,0.6785714285714286,14,0.008540165465705898,1.0892857142857144,0.008525992388709507
1,U095,2.579991181691488,55,0.6933333333333332,15,0.007339204697091006,1.0966666666666667,0.007376672308168644
1,U096,2.5436661640803018,39,0.6833333333333332,6,0.005204163330664532,1.0916666666666666,0.005206882954190881
1,U097,2.5699129899342856,50,0.6892857142857143,14,0.006672004270082733,1.094642857142857,0.006693690233451493
1,U098,2.5622864166895547,51,0.6961538461538462,15,0.0068054443554843875,1.0980769230769232,0.006848983174894651
1,U099,2.5548517306645713,49,0.6818181818181819,11,0.006538564184681078,1.0909090909090908,0.00653744125781079
1,U100,2.5507057507832847,60,0.6961538461538461,15,0.008006405124099279,1.0980769230769232,0.008057627264581941
1,U101,2.572118600209554,53,0.6833333333333335,12,0.007072324526287697,1.0916666666666668,0.007076020424926071
1,U102,2.5621132850646973,45,0.675,13,0.00600480384307446,1.0875,0.005985010794379713
1,U103,2.561987280845642,37,0.6722222222222223,9,0.004937283159861222,1.0861111111111112,0.004914724062000358
1,U104,2.568352699279785,54,0.6692307692307693,14,0.007205764611689352,1.0846153846153848,0.007162962521018905
1,U105,2.570542891820272,46,0.6833333333333333,10,0.006138243928476114,1.0916666666666668,0.006141451689558477
1,U106,2.571264068285624,50,0.6863636363636364,13,0.006672004270082733,1.0931818181818183,0.0066847560480590784
1,U107,2.551447590192159,46,0.6846153846153846,13,0.006138243928476114,1.0923076923076924,0.006145057944220578
1,U108,2.57191793123881,57,0.684375,18,0.007606084867894315,1.0921875,0.007613690455953733
1,U109,2.5608047246932983,49,0.6791666666666667,14,0.006538564184681078,1.0895833333333333,0.006529496450726645
1,U110,2.5607415040334067,61,0.6857142857142858,14,0.008139845209500934,1.092857142857143,0.008152980221703464
1,U111,2.5690638621648154,38,0.68125,9,0.005070723245262877,1.090625,0.005068532129952985
1,U112,2.568881074587504,49,0.6958333333333333,13,0.006538564184681078,1.0979166666666667,0.0065794352381126995
1,U113,2.5610082546869912,47,0.6772727272727274,12,0.006271684013877769,1.0886363636363636,0.006257543156339044
1,U114,2.5605093240737915,35,0.6863636363636364,11,0.004670402989057913,1.0931818181818183,0.004679329233641355
1,U115,2.5534663597742715,55,0.6833333333333335,15,0.007339204697091006,1.0916666666666668,0.007343040063602526
1,U116,2.54415233929952,57,0.6807692307692309,15,0.007606084867894315,1.0903846153846155,0.007601122462464209
1,U117,2.5699433088302612,56,0.6821428571428572,14,0.007472644782492661,1.0910714285714285,0.007472473247235769
1,U118,2.580620050430298,35,0.6833333333333333,10,0.004670402989057913,1.0916666666666668,0.004672843676837971
1,U119,2.560823122660319,61,0.6923076923076923,16,0.008139845209500934,1.0961538461538463,0.00817757443051705
1,U120,2.5678935845692954,39,0.6666666666666667,10,0.005204163330664532,1.0833333333333335,0.005167135756067288
1,U121,2.55490779876709,49,0.6750000000000002,13,0.006538564184681078,1.0875000000000001,0.0065170117538801324
1,U122,2.5741800467173257,53,0.6681818181818183,12,0.007072324526287697,1.0840909090909092,0.007026915494843309
1,U123,2.5589011112848916,44,0.6888888888888889,9,0.005871363757672805,1.0944444444444446,0.0058893797151336295
1,U124,2.5842415491739907,54,0.68,15,0.007205764611689352,1.09,0.007198523327860842
1,U125,2.567574421564738,48,0.7000000000000001,13,0.006405124099279423,1.1,0.006457390956694739
1,U126,2.572599172592163,45,0.6950000000000001,11,0.00600480384307446,1.0975000000000001,0.006040045376396999
1,U127,2.5730199019114175,41,0.6875,13,0.005471043501467841,1.09375,0.005484348971861359
1,U128,2.5742976665496826,60,0.6625000000000002,13,0.008006405124099279,1.08125,0.007934152240825214
1,U129,2.5542279481887817,51,0.6846153846153846,15,0.0068054443554843875,1.0923076923076924,0.006812999025114119
1,U130,2.5590070883433023,56,0.6916666666666668,12,0.007472644782492661,1.0958333333333334,0.007505086332875642
1,U131,2.5669602950414023,62,0.6833333333333333,17,0.008273285294902588,1.0916666666666668,0.00827760879897012
1,U132,2.555627783139547,48,0.6636363636363637,13,0.006405124099279423,1.0818181818181818,0.006350657221873339
