bin_lower,bin_upper,count,mean_confidence,accuracy
0.0,0.1,0,,
0.1,0.2,110,0.19368346404970926,0.11818181818181818
0.2,0.30000000000000004,1427,0.24471118785971707,0.23335669236159776
0.30000000000000004,0.4,610,0.3247547562442215,0.38524590163934425
0.4,0.5,23,0.44100635369598257,0.2608695652173913
0.5,0.6000000000000001,10,0.5229890295259458,0.5
0.6000000000000001,0.7000000000000001,71,0.6738763893732563,1.0
0.7000000000000001,0.8,57,0.726949488122234,1.0
0.8,0.9,0,,
0.9,1.0,0,,
