round,client_id,local_loss,sample_count,mean_note_utility,note_count,base_weight,utility_multiplier,final_weight,utility_fallback,fallback_reason
2,U001,2.5580726861953735,44,0.3451336807654344,13,0.005871363757672805,0.9225668403827172,0.005883964734379469,False,
2,U002,2.538160721460978,50,0.3462492391202317,13,0.006672004270082733,0.9231246195601158,0.006690366078708392,False,
2,U003,2.547312339146932,42,0.3401071415460827,13,0.005604483586869495,0.9200535707730413,0.005601211211200555,False,
2,U004,2.5780224800109863,63,0.3383421169275149,15,0.008406725380304243,0.9191710584637575,0.008393757822198004,False,
2,U005,2.5396780967712402,51,0.33895052457054287,10,0.0068054443554843875,0.9194752622852714,0.00679719562684284,False,
2,U006,2.5606429974238076,45,0.3375521620013566,14,0.00600480384307446,0.9187760810006783,0.0059929649544676064,False,
2,U007,2.567900458971659,51,0.3363765640602122,13,0.0068054443554843875,0.9181882820301062,0.006787681660648143,False,
2,U008,2.5403843323389688,47,0.34006856137163777,12,0.006271684013877769,0.9200342806858188,0.006267890652663416,False,
2,U009,2.596613963445028,50,0.34285714285714286,14,0.006672004270082733,0.9214285714285715,0.006678073932397152,False,
2,U010,2.5523084799448648,45,0.3375028255547385,12,0.00600480384307446,0.9187514127773693,0.005992804049323428,False,
2,U011,2.546146273612976,49,0.3443703664293727,13,0.006538564184681078,0.9221851832146863,0.006549886343175282,False,
2,U012,2.563346783320109,52,0.3410720399752906,14,0.006938884440886042,0.9205360199876453,0.006938469351950422,False,
2,U013,2.5679366191228232,53,0.3425004787817319,12,0.007072324526287697,0.9212502393908659,0.007077388355034042,False,
2,U014,2.556524395942688,47,0.3423779540943196,13,0.006271684013877769,0.9211889770471597,0.006275757218814102,False,
2,U015,2.571221669514974,33,0.35011898792898644,6,0.004403522818254604,0.9250594939644932,0.004424896821648189,False,
2,U016,2.562803626060486,61,0.3406658727680435,17,0.008139845209500934,0.9203329363840218,0.008137562617705632,False,
2,U017,2.5580178101857505,42,0.3400273458906271,10,0.005604483586869495,0.9200136729453136,0.005600968316474563,False,
2,U018,2.565292159716288,47,0.347791452428523,12,0.006271684013877769,0.9238957262142615,0.006294197409750177,False,
2,U019,2.520362933476766,45,0.34332994567579755,12,0.00600480384307446,0.9216649728378987,0.006011808531151549,False,
2,U020,2.5515217383702598,49,0.3479192162566784,12,0.006538564184681078,0.9239596081283392,0.006562489323271331,False,
2,U021,2.5760578314463296,43,0.33613920434067046,10,0.00573792367227115,0.9180696021703352,0.005722207566487943,False,
2,U022,2.5529086192448935,56,0.3431818181818182,13,0.007472644782492661,0.9215909090909091,0.007480760535575206,False,
2,U023,2.550769090652466,52,0.33968611207683974,12,0.006938884440886042,0.9198430560384199,0.006933246189554481,False,
2,U024,2.5614306529363,55,0.3375000000000001,13,0.007339204697091006,0.9187500000000001,0.007324527019457691,False,
2,U025,2.5479475259780884,48,0.3411353307221753,14,0.006405124099279423,0.9205676653610877,0.006404961116783492,False,
2,U026,2.5369815031687417,54,0.3481498575171603,13,0.007205764611689352,0.9240749287585801,0.007233033742873284,False,
2,U027,2.575282017389933,50,0.3423076923076923,13,0.006672004270082733,0.9211538461538462,0.006676082854897928,False,
2,U028,2.531970421473185,58,0.3444256503651219,15,0.00773952495329597,0.922212825182561,0.007753159081418421,False,
2,U029,2.5828652381896973,44,0.34167639472561245,12,0.005871363757672805,0.9208381973628063,0.005872939761312729,False,
2,U030,2.547486742337545,51,0.33275096245058405,13,0.0068054443554843875,0.916375481225292,0.006774280580479662,False,
2,U031,2.5701777140299478,48,0.3388890143272254,11,0.006405124099279423,0.9194445071636127,0.006397146607482861,False,
2,U032,2.5655819177627563,47,0.3459266845124316,13,0.006271684013877769,0.9229633422562158,0.006287845384811528,False,
2,U033,2.549452265103658,46,0.335440269964341,12,0.006138243928476114,0.9177201349821705,0.0061191012007214204,False,
2,U034,2.5533769925435386,42,0.3432210424693522,12,0.005604483586869495,0.9216105212346761,0.005610689798815477,False,
2,U035,2.554724852244059,48,0.3395978226524623,14,0.006405124099279423,0.9197989113262312,0.006399612417402774,False,
2,U036,2.55574271414015,70,0.3395033921680975,20,0.009340805978115827,0.9197516960840487,0.009332289037796922,False,
2,U037,2.571166237195333,49,0.3464285714285715,14,0.006538564184681078,0.9232142857142858,0.006557195617419266,False,
2,U038,2.5571441650390625,58,0.3437866139742555,16,0.00773952495329597,0.9218933069871278,0.007750472851807473,False,
2,U039,2.5613425175348916,48,0.345563762672143,13,0.006405124099279423,0.9227818813360715,0.006420366792821841,False,
2,U040,2.549261291821798,52,0.3438328345627208,14,0.006938884440886042,0.9219164172813604,0.006948873990235066,False,
2,U041,2.5583463509877524,52,0.33461915179779267,13,0.006938884440886042,0.9173095758988963,0.006914150278128773,False,
2,U042,2.5740588506062827,42,0.3522751667732323,11,0.005604483586869495,0.9261375833866161,0.0056382501845199115,False,
2,U043,2.5942603747049966,30,0.3416666666666667,9,0.0040032025620496394,0.9208333333333334,0.0040042559586893,False,
