round,client_id,sample_count,local_loss
1,U001,44,2.564449350039164
1,U002,50,2.553220748901367
1,U003,42,2.566550294558207
1,U004,63,2.5537936687469482
1,U005,51,2.5694740613301597
1,U006,45,2.5497930447260537
1,U007,51,2.5579334497451782
1,U008,47,2.5655181407928467
1,U009,50,2.558406194051107
1,U010,45,2.5666157007217407
1,U011,49,2.570554335912069
1,U012,52,2.5751602252324424
1,U013,53,2.5621004501978555
1,U014,47,2.5777618090311685
1,U015,33,2.5648415088653564
1,U016,61,2.5622818867365518
1,U017,42,2.541015903155009
1,U018,47,2.5735052029291787
1,U019,45,2.56381893157959
1,U020,49,2.558780868848165
1,U021,43,2.55132003625234
1,U022,56,2.577271342277527
1,U023,52,2.5747044881184897
1,U024,55,2.5757912000020347
1,U025,48,2.558694760004679
1,U026,54,2.566738724708557
1,U027,50,2.5559526284535727
1,U028,58,2.573311726252238
1,U029,44,2.5417689879735312
1,U030,51,2.572060545285543
1,U031,48,2.5724881092707315
1,U032,47,2.5689879655838013
1,U033,46,2.5698601802190146
1,U034,42,2.5623106161753335
1,U035,48,2.5769439935684204
1,U036,70,2.551808516184489
1,U037,49,2.563085158665975
1,U038,58,2.566500107447306
1,U039,48,2.5799538691838584
1,U040,52,2.566919287045797
1,U041,52,2.560826579729716
1,U042,42,2.566670854886373
1,U043,30,2.5660847822825112
1,U044,41,2.5637908379236856
1,U045,58,2.560794989267985
1,U046,54,2.5598984956741333
1,U047,53,2.5563228527704873
1,U048,53,2.566742936770121
1,U049,45,2.5582825342814126
1,U050,48,2.5622807343800864
1,U051,52,2.549015839894613
1,U052,49,2.5707547267278037
1,U053,48,2.555460294087728
1,U054,46,2.579140027364095
1,U055,50,2.570130228996277
1,U056,59,2.560900012652079
1,U057,44,2.5762420892715454
1,U058,62,2.5517313480377197
1,U059,58,2.5700323979059854
1,U060,59,2.5709680716196694
1,U061,53,2.558708985646566
1,U062,48,2.5634824434916177
1,U063,56,2.5716602404912314
1,U064,53,2.5631706714630127
1,U065,43,2.589793602625529
1,U066,58,2.575953165690104
1,U067,44,2.5526343981424966
1,U068,59,2.5650275548299155
1,U069,49,2.5596246321996055
1,U070,42,2.5707494417826333
1,U071,40,2.559852917989095
1,U072,60,2.560763200124105
1,U073,47,2.5556017557779946
1,U074,52,2.57454244295756
1,U075,56,2.5630447467168174
1,U076,50,2.566856265068054
1,U077,49,2.5576390822728476
1,U078,63,2.5537563959757485
1,U079,57,2.5579292376836142
1,U080,49,2.563460429509481
1,U081,41,2.5650866429011026
1,U082,38,2.570059816042582
1,U083,47,2.5688953399658203
1,U084,55,2.5637890100479126
1,U085,50,2.569623907407125
1,U086,51,2.5571642319361367
1,U087,46,2.538893461227417
1,U088,58,2.555584271748861
1,U089,39,2.5483791828155518
1,U090,52,2.564240336418152
1,U091,69,2.5636810726589627
1,U092,53,2.574397404988607
1,U093,45,2.556521773338318
1,U094,64,2.571280360221863
1,U095,55,2.580505927403768
1,U096,39,2.542573571205139
1,U097,50,2.5690220991770425
1,U098,51,2.561687628428141
1,U099,49,2.5545350710550943
1,U100,60,2.5501486460367837
1,U101,53,2.5684804916381836
1,U102,45,2.561446706453959
1,U103,37,2.5593283971150718
1,U104,54,2.567345301310221
1,U105,46,2.569722572962443
1,U106,50,2.5693043867746987
1,U107,46,2.551822384198507
1,U108,57,2.569403092066447
1,U109,49,2.5594712098439536
1,U110,61,2.559943596522013
1,U111,38,2.568800965944926
1,U112,49,2.5683101812998452
1,U113,47,2.558038910230001
1,U114,35,2.555140654246012
1,U115,55,2.5529722770055137
1,U116,57,2.543076475461324
1,U117,56,2.56917675336202
1,U118,35,2.579987049102783
1,U119,61,2.5594551165898642
1,U120,39,2.5668372313181558
1,U121,49,2.554125428199768
1,U122,53,2.5732818444569907
1,U123,44,2.559438427289327
1,U124,54,2.580879727999369
1,U125,48,2.565467119216919
1,U126,45,2.57299534479777
1,U127,41,2.5711886882781982
1,U128,60,2.57379158337911
1,U129,51,2.55317759513855
1,U130,56,2.55684232711792
1,U131,62,2.5659399032592773
1,U132,48,2.55351185798645
1,U133,36,2.5245574315389
1,U134,55,2.5603326161702475
1,U135,44,2.5678186813990274
1,U136,50,2.5653202533721924
1,U137,56,2.556005517641703
1,U138,53,2.5608853499094644
1,U139,52,2.5688298543294272
1,U140,51,2.5769402980804443
1,U141,54,2.5489410161972046
1,U142,47,2.5709915161132812
1,U143,45,2.559882124265035
1,U144,41,2.5500402450561523
1,U145,44,2.5631960233052573
1,U146,50,2.562431255976359
1,U147,50,2.5536707242329917
1,U148,54,2.557163635889689
1,U149,55,2.5688672065734863
1,U150,48,2.5635719696680703
2,U001,44,2.5344244639078775
2,U002,50,2.5511818329493203
2,U003,42,2.5496405760447183
2,U004,63,2.5300779740015664
2,U005,51,2.544666051864624
2,U006,45,2.5345633029937744
2,U007,51,2.5392042795817056
2,U008,47,2.5469422340393066
2,U009,50,2.5291707515716553
2,U010,45,2.556011438369751
2,U011,49,2.5530001719792685
