bin_lower,bin_upper,count,mean_confidence,accuracy
0.0,0.1,2260,0.09265174326709413,0.1504424778761062
0.1,0.2,48,0.10315808358912666,0.1875
0.2,0.30000000000000004,0,,
0.30000000000000004,0.4,0,,
0.4,0.5,0,,
0.5,0.6000000000000001,0,,
0.6000000000000001,0.7000000000000001,0,,
0.7000000000000001,0.8,0,,
0.8,0.9,0,,
0.9,1.0,0,,
