round,client_id,local_loss,sample_count,mean_note_utility,note_count,base_weight,utility_multiplier,final_weight,utility_fallback,fallback_reason
1,U001,2.5675808986028037,44,0.3425,11,0.005871363757672805,0.92125,0.00587569760321664,False,
1,U002,2.5347421169281006,50,0.3426797942959169,11,0.006672004270082733,0.9213398971479585,0.0066775806407057174,False,
1,U003,2.547967791557312,42,0.3438053416141929,13,0.005604483586869495,0.9219026708070964,0.0056125939350421,False,
1,U004,2.5219934384028115,63,0.34400700664551614,12,0.008406725380304243,0.922003503322758,0.008419811713377207,False,
1,U005,2.5563223361968994,51,0.34424279126542257,13,0.0068054443554843875,0.9221213956327112,0.006816909588846407,False,
1,U006,2.5522642532984414,45,0.345536220522781,13,0.00600480384307446,0.9227681102613905,0.006019138690525274,False,
1,U007,2.55690066019694,51,0.33865597452865787,12,0.0068054443554843875,0.919327987264329,0.006796258932238529,False,
1,U008,2.570539911588033,47,0.34091031663276117,11,0.006271684013877769,0.9204551583163806,0.006270898233048814,False,
1,U009,2.5591300328572593,50,0.34250556605020555,12,0.006672004270082733,0.9212527830251027,0.006676949265051505,False,
1,U010,2.5602757136027017,45,0.344450786709294,9,0.00600480384307446,0.922225393354647,0.006015598593836783,False,
1,U011,2.589334487915039,49,0.3425,11,0.006538564184681078,0.92125,0.006543390512673076,False,
1,U012,2.5724083185195923,52,0.3326923076923078,13,0.006938884440886042,0.9163461538461539,0.0069070430687868,False,
1,U013,2.5585771401723227,53,0.34091702106273225,14,0.007072324526287697,0.9204585105313661,0.00707146418655591,False,
1,U014,2.579164187113444,47,0.33611286341517393,11,0.006271684013877769,0.918056431707587,0.006254556132820743,False,
1,U015,2.5694578091303506,33,0.35,6,0.004403522818254604,0.925,0.0044247112208754885,False,
1,U016,2.5499064524968467,61,0.3441767366624984,17,0.008139845209500934,0.9220883683312492,0.008153266494664602,False,
1,U017,2.5232855081558228,42,0.3363230328700577,11,0.005604483586869495,0.9181615164350289,0.005589817582392705,False,
1,U018,2.5503440697987876,47,0.34166666666666673,13,0.006271684013877769,0.9208333333333334,0.006273474672568073,False,
1,U019,2.5446718533833823,45,0.34431282775938815,14,0.00600480384307446,0.922156413879694,0.00601514864652941,False,
1,U020,2.5569977362950644,49,0.3431880790835322,13,0.006538564184681078,0.9215940395417661,0.006545834132834353,False,
1,U021,2.551831761995951,43,0.33542416465504393,12,0.00573792367227115,0.917712082327522,0.005720107150628228,False,
1,U022,2.577871561050415,56,0.3458333333333334,13,0.007472644782492661,0.9229166666666667,0.007491689596470047,False,
1,U023,2.5759692192077637,52,0.34,13,0.006938884440886042,0.92,0.006934584268851216,False,
1,U024,2.57496444384257,55,0.34545454545454546,13,0.007339204697091006,0.9227272727272727,0.007356399490890451,False,
1,U025,2.543118874231974,48,0.3410333136675635,13,0.006405124099279423,0.9205166568337817,0.006404749492670624,False,
