bin_lower,bin_upper,count,mean_confidence,accuracy
0.0,0.1,2292,0.09171320306849105,0.15008726003490402
0.1,0.2,16,0.10454786429181695,0.3125
0.2,0.30000000000000004,0,,
0.30000000000000004,0.4,0,,
0.4,0.5,0,,
0.5,0.6000000000000001,0,,
0.6000000000000001,0.7000000000000001,0,,
0.7000000000000001,0.8,0,,
0.8,0.9,0,,
0.9,1.0,0,,
