bin_lower,bin_upper,count,mean_confidence,accuracy
0.0,0.1,2270,0.08952169865369797,0.18193832599118942
0.1,0.2,38,0.10675016045570374,0.15789473684210525
0.2,0.30000000000000004,0,,
0.30000000000000004,0.4,0,,
0.4,0.5,0,,
0.5,0.6000000000000001,0,,
0.6000000000000001,0.7000000000000001,0,,
0.7000000000000001,0.8,0,,
0.8,0.9,0,,
0.9,1.0,0,,
